fecha,tasa,precios
07-12-2018,-1.7879627297909868,39.0
10-12-2018,-2.600650162540633,38.95
11-12-2018,-1.1025641025641018,38.57
13-12-2018,-1.5616999487967214,38.45
14-12-2018,0.6227296315516399,38.78
17-12-2018,-3.0792917628945236,37.77
18-12-2018,-1.1305241521068983,38.48
19-12-2018,-0.5641025641025612,38.78
20-12-2018,2.5160462130937016,39.93
21-12-2018,0.18148820326678838,38.64
24-12-2018,1.3524057217165044,38.97
26-12-2018,0.20629190304280118,38.86
27-12-2018,3.86550172094253,39.23
28-12-2018,0.9095634095634133,38.83
