fecha,tasa,precios
30-11-2018,-3.6611852311510935,93.15
03-12-2018,0.3505154639175293,97.34
04-12-2018,2.90413240345582,98.86
05-12-2018,16.45342580413728,97.39
06-12-2018,15.852078671534578,98.37
07-12-2018,5.783664459161158,95.84
10-12-2018,1.3270967040139223,93.15
11-12-2018,-2.7482555018786927,90.59
13-12-2018,-5.814670228066567,91.68
14-12-2018,-6.959336435363135,91.98
17-12-2018,-9.046103296026288,88.58
18-12-2018,-5.916437938395859,92.55
19-12-2018,-0.4695325542570981,95.39
20-12-2018,-0.3650026838432672,92.81
